customer_id,first_name,last_name,email,country,signup_date,segment
0cf9eea2-ebc9-4dbf-a15f-06409d141d72,Charles,Davis,georgejones@example.com,France,2025-02-11,VIP
f7cd51db-31fe-48bc-a5e0-d8e3bd882faa,Amanda,Huff,alexiswhite@example.org,UK,2025-08-28,Regular
2d45103b-3ee5-442a-824b-1e226e022508,Aaron,Eaton,ihawkins@example.com,Singapore,2024-08-30,Regular
cbd37604-15b2-48c4-a9d1-aee5e8c42b90,Robert,Bowman,matthewgarcia@example.net,India,2026-04-06,VIP
3d168a56-278f-4958-a261-862c4953a16d,Edward,Cortez,graywayne@example.org,Germany,2024-01-12,At-Risk
51d8f9b5-ad27-4d42-8f75-bfcfd048d48b,Tyler,Garcia,pinedakimberly@example.org,Australia,2024-06-10,Churned
f4b10bb5-7cda-4036-88b3-d1d6eacfc5ed,Steven,Carter,huynhcorey@example.org,India,2024-06-08,VIP
89e5982f-4bb2-4c5c-abd7-9c948f90caf1,Christian,Johnson,emily93@example.net,Singapore,2025-02-19,Regular
94003562-937d-4eba-939c-5717d25d0907,Katelyn,Wade,michael54@example.net,India,2023-10-09,Churned
8b9558dd-81b5-40eb-84aa-e28d8646feac,Kyle,Long,tammy89@example.com,Australia,2023-11-03,Regular
b542224f-d8af-4169-b4de-1e88bc77e9e3,Christopher,Jackson,tcook@example.com,Australia,2025-04-14,Churned
5234d077-dae2-411d-9830-61b407e3781d,Robert,Vazquez,figueroaamanda@example.net,Australia,2026-02-08,At-Risk
44f9f11f-55f2-4ffb-8d6d-66ae1b549e32,James,Gonzalez,alvarezmitchell@example.net,UK,2024-02-11,VIP
51d50c91-1dfe-4e9c-8f45-ef2ad3164df4,Johnny,Robinson,alexandria18@example.net,Brazil,2025-09-30,New
85421446-811f-4d12-93ac-a91571ace240,Ronald,Callahan,ryan11@example.org,UK,2023-08-30,At-Risk
8e5768e7-dd03-462f-b218-4aa139d2930b,Kenneth,Underwood,zrivera@example.org,Brazil,2024-11-15,Regular
d131caa4-ffce-4327-a35b-c3b8c36e45b8,Lisa,Mitchell,mcmillanjason@example.org,USA,2025-12-31,Churned
34692965-3637-49c9-9fea-d98c7ee4aad1,Cory,Smith,gbrown@example.net,USA,2023-12-14,Regular
e4f7e248-3be4-403f-8d37-36ce571568d0,Michael,Moran,deleonanthony@example.net,UK,2024-08-18,New
10936ced-3c2b-430d-bcd4-c0c348734674,John,Tran,bellkelli@example.com,Japan,2025-02-04,New
293c4cbf-7e9f-45c4-b885-04214ffd6a43,Alicia,Wallace,kimmichelle@example.org,Canada,2024-03-26,At-Risk
1c9bd8a8-9bfd-42ec-b29a-2c7e9baf690a,Emily,Moreno,steverobinson@example.org,Germany,2025-01-07,Regular
52a27ca8-7f67-4831-a7a8-caea1e5582e9,Jose,Perez,johngarcia@example.net,USA,2024-07-15,Regular
6a3b4932-068f-46f4-8eff-d6def0b671b4,Willie,Horton,victorgarcia@example.com,Japan,2023-10-11,Regular
dbc72f7b-17b4-4ac0-85c6-8a403a008d8d,Martha,Ramos,ramseyedward@example.com,Canada,2024-10-14,At-Risk
214dc16a-f2cb-45f8-9cc8-9daa94e2c35f,Tony,Moon,heather12@example.net,Brazil,2024-02-17,New
01b832a8-262d-40fb-93cf-778731ce7e93,Blake,Carr,thomaslong@example.net,USA,2024-09-30,New
08cc0483-93cc-43ca-a0e2-9c82e970b6d2,Deborah,Douglas,chapmanrobert@example.com,Japan,2024-04-30,Regular
d1cd24db-626c-4d24-ac9b-98f194461fc1,James,Williams,stephen88@example.org,UK,2023-11-13,Regular
30d43e29-44be-4dc3-a1be-7ae1f9dc2b14,Ashley,Holmes,thunt@example.net,USA,2024-01-26,New
3dce151c-bad2-4fb7-a124-32cf969126df,James,Pugh,mariaalvarez@example.com,Germany,2024-10-02,New
9df9d0d7-2236-4428-995d-e09e5353362f,Erin,Ruiz,coxchristopher@example.org,UK,2024-10-07,New
e948c0f6-7694-4b4f-bc05-3e2a970c9b6a,James,Brown,michael56@example.net,Canada,2025-09-04,New
46c8b1a5-68f2-42f1-b90e-a6fa5bfd0195,Rhonda,Cardenas,faith35@example.org,Australia,2024-09-05,VIP
bdb161b7-e097-4c07-985b-1e6222a44d45,Robert,Wheeler,huertajon@example.com,Singapore,2024-02-14,New
5e1db825-ffdf-4a16-ad21-0e54871c20f6,James,Kidd,karenbrandt@example.com,Singapore,2025-06-12,New
fe584365-2ed0-4e9a-ab47-99f7c5c74830,Bethany,Hebert,bbrown@example.com,India,2025-11-22,At-Risk
505ae772-d0ba-4a90-9493-1ddf75c04aa2,Robert,Stephens,jfoster@example.com,USA,2023-12-01,New
b9fdde8d-6b58-409b-8602-6bef9469ff09,Brandon,Nelson,george44@example.com,Australia,2025-09-02,Regular
46aa3137-0ab7-4632-8bd7-00f2df23b3dc,Jennifer,Collins,mwood@example.org,USA,2024-04-26,Regular
1fe95dc4-09c5-4438-a23e-bb12245286e1,Jonathan,Brandt,nthomas@example.org,Canada,2024-08-15,Regular
7e147d77-443b-434a-9734-617cc5b388dc,Thomas,Black,benjaminthomas@example.com,Canada,2023-12-27,At-Risk
4cfc24ff-6e91-46f5-9d7e-18b8056cf236,Gary,Moore,jessica03@example.org,Australia,2025-03-13,Regular
67194e74-3a2b-4817-9666-44875f8a2e89,Jennifer,Fox,anita03@example.net,Australia,2025-05-24,New
b82abf5f-86f9-4db4-9a3a-3cfe69d5da71,Susan,Merritt,johngonzales@example.com,UK,2023-12-21,At-Risk
e9a1e382-657e-4eed-853c-d6d5b3129a0d,Janet,Michael,wallacechristopher@example.org,Brazil,2023-11-04,Churned
a22ddce3-2b96-47c8-bbbb-f9a081d008a9,Christopher,Stewart,ajohnson@example.com,Brazil,2025-07-14,New
cbbb66c6-7127-4631-a7f5-2e7c8a853a4c,Kimberly,Thompson,robinsonjenny@example.net,UK,2026-01-21,VIP
23a6f1b1-00be-473c-8d74-b486f13a0ae9,Thomas,Howard,pritter@example.org,Brazil,2023-09-04,VIP
557b535d-1e73-4442-912f-a2f467adbaf0,Brenda,Warren,leahlee@example.com,Germany,2024-11-14,VIP
5440425c-2f7b-400e-aade-ae159c018fc3,Katrina,Mendez,mooredaniel@example.org,Germany,2023-08-13,At-Risk
64dcc52c-e022-4b9a-b374-fac17d56355b,James,Patel,derrickmiller@example.org,Australia,2026-05-04,Churned
f17b760b-c0d0-4dfb-a44e-0d91a5e2bafe,Jonathan,Harris,gibsontimothy@example.org,Singapore,2024-09-22,Regular
806a34c8-023b-44fb-967b-822517895f7b,Edward,Harris,dawnhernandez@example.net,Singapore,2025-05-12,Regular
a89c14fa-8386-4b7e-8907-405dfdd38532,Emily,Wright,amber91@example.org,USA,2026-04-12,At-Risk
377d0d13-2ea7-4418-ae68-4e016078d5f4,Sandra,Schultz,jocelyn08@example.org,Germany,2024-01-21,Regular
287de59b-f78f-4d80-991a-bdc447d76c5e,Jill,Spencer,bettypaul@example.com,USA,2025-08-12,At-Risk
1495b9fa-b597-4518-8b13-50eaba190020,Andrew,Hess,brittany95@example.com,Australia,2024-06-29,Regular
e65cf135-e539-43b0-9a11-1b2e5e138eed,Bianca,Stanley,owest@example.org,Australia,2026-01-22,Regular
c99dd186-27a2-4c07-994e-b58ec8008607,Janet,Trujillo,deborahsullivan@example.com,India,2023-11-21,At-Risk
258f31de-0c86-471a-9917-f9ac0eee2e70,Jennifer,Shaffer,renee95@example.net,India,2025-02-07,Regular
47ff92fe-392c-470e-ba03-e6c6c9ef7857,Nathan,Duncan,jessica89@example.org,UK,2026-02-02,Regular
35557430-868f-4dda-a34c-a7a79e39c800,Robert,Anderson,jameshubbard@example.org,Brazil,2024-04-06,Regular
4e59a01c-dc74-48e9-8894-aa330d358f44,Leslie,Hall,beasleypaul@example.net,Singapore,2025-06-04,Regular
068f3e76-5d1b-4f94-bd66-728716b17a73,Stephanie,Yoder,robertmartin@example.net,Canada,2024-03-06,At-Risk
63bbceb8-2eb4-41f5-b215-1e01162106c3,Melinda,Evans,jennifer53@example.org,Canada,2025-06-12,Regular
32f92416-83b6-41ab-8667-b820ad5f2d53,Summer,Holmes,martinselena@example.org,UK,2024-01-11,New
04315ede-8867-4398-98bb-3294c65b686f,Raymond,Carson,mmiller@example.org,Australia,2026-01-27,Regular
167cb7c2-1c05-4d0c-a01a-581e5ae6641e,Pamela,Petersen,vmalone@example.com,Australia,2025-05-09,New
fe19206c-4f8e-4f13-b8dc-91683e42b552,Alexander,Massey,phillip46@example.org,France,2025-08-28,Regular
ab4abd8d-a956-4ed2-bf6c-4201ad625410,Daisy,Stephenson,zboone@example.org,India,2026-04-20,Regular
f22296ea-8fa7-4eb3-9595-881dbdce842c,Curtis,Steele,brownkayla@example.net,Brazil,2023-09-03,Regular
ec8eb461-9480-440c-8f85-495912c6baa2,Jason,Taylor,yfinley@example.org,USA,2024-06-16,At-Risk
96bc81e5-379b-41e3-82bf-4f0f30292640,Kristen,Morris,jjohnson@example.net,Australia,2025-03-28,New
c47f9fac-8a01-45cb-be62-c1e9b810966e,Donna,Elliott,cannonlaura@example.com,India,2026-02-26,Regular
40c7b09d-2e78-40da-b54e-70eec9e8a989,Charles,Smith,johnsonadrian@example.org,USA,2024-07-09,VIP
f29a3dcd-592a-4a03-b443-46b1ee46d598,Claudia,Pittman,lawsonalex@example.org,India,2024-07-07,Regular
b0558003-771b-44fa-b4c1-7f8849165ccc,Tammie,Ochoa,davidnguyen@example.com,UK,2024-11-30,Churned
2b960f04-5d4e-4cff-b635-56f3e2049ad4,Alyssa,Murphy,jhebert@example.org,UK,2026-04-06,At-Risk
0972b390-e39a-4970-93c5-9f0296b23f39,Michelle,Jones,brandonhudson@example.org,Brazil,2025-05-03,VIP
de6d7ca4-6361-459b-87e4-01cf15eb2894,Matthew,Rice,david19@example.net,Canada,2025-05-17,Regular
80c9f55f-0983-4fbe-baee-f4b6ec83070d,Deanna,Kerr,hsingleton@example.net,Australia,2023-07-21,Regular
f3943ff1-c2a8-4bf1-a6d0-c6246b8cc9c4,Rachel,Ali,lbeard@example.net,Japan,2026-01-20,VIP
aeb9646e-98a2-4d8f-8c87-fd8128a02536,Kaitlyn,Delgado,lancewhitney@example.com,UK,2025-01-21,New
31e468bb-f666-4207-b7f0-af5e7724ee34,Shannon,Hernandez,wellstony@example.org,Australia,2025-01-27,Regular
eee0cf57-f40b-4b2b-9b86-20998914b7bc,Charles,Jackson,ryanperez@example.org,Canada,2026-01-22,New
468c99ac-851f-4bba-b53c-053770a16032,Scott,Guzman,conleybrandy@example.net,Singapore,2025-12-23,Regular
e48c59e6-a081-4e9b-8383-68f042389ef8,Christopher,Barrett,hollybarber@example.org,Australia,2024-04-03,New
4b53e7b6-2600-4372-84f1-5ec0332554c5,Kristina,Hanna,andrewsimpson@example.net,Germany,2023-08-03,Churned
4eb7d709-db45-42e2-be3e-f392398bb464,Jose,Garcia,monica26@example.net,USA,2024-04-24,At-Risk
cb800b22-7be7-4b6d-a832-5a9367b4d681,Dawn,Gonzalez,maria91@example.com,Brazil,2024-01-13,New
a2a693a9-b457-4170-a04a-42dcbc46d28a,William,Ellis,nichole89@example.org,Singapore,2024-10-26,Regular
742e9569-1963-4f10-931f-f224f248ee1b,Alexa,Davis,nancypeterson@example.org,France,2024-10-12,At-Risk
b9faf8eb-7ff7-4b23-9fd3-eb19fa059a0d,Hailey,Coleman,timothy03@example.net,Germany,2024-04-19,Churned
3c974218-5112-4949-9b16-7501589f8a1c,Jonathan,Reid,donna67@example.com,France,2026-01-24,New
621f3c9b-5df0-4a97-a69b-8ff65ecd585b,Gerald,Brady,donna88@example.com,Brazil,2024-04-06,Regular
8f677e2a-aba9-454b-b26f-b3eea87204df,Martin,Gibbs,zacharyhill@example.net,UK,2023-07-08,At-Risk
f5da5ac9-c3f7-4b26-b00b-1874dc36fe27,Kimberly,Brown,robertmedina@example.com,Brazil,2025-06-01,Regular
b10f7e7c-6199-40ac-9818-af3645cd743a,Jason,Hudson,fdominguez@example.com,Brazil,2024-04-06,Churned
f03befe4-981d-4cda-9c8d-5465e4939e88,Terri,Brown,sperez@example.org,Australia,2023-06-17,New
cb6536b0-08d8-4da9-a0a4-9a6f89b8b579,Nicholas,Melton,reyeslaura@example.net,Canada,2025-05-14,New
f4575b2b-0966-4f00-a751-7c36968abad6,Ashley,Gonzalez,harold88@example.org,France,2024-07-26,At-Risk
e6e710fd-3cee-478b-97d2-91a96d43d0e1,Jacqueline,Gordon,lthompson@example.org,UK,2024-03-07,At-Risk
74af42e0-9927-4673-af02-e582a80f30db,Matthew,Walter,ray93@example.net,UK,2024-05-26,At-Risk
2ade0455-edc7-4e1a-90c0-84859e72c074,Nicole,Torres,agibson@example.org,Singapore,2024-04-11,Regular
e26509e1-bf4a-4d66-8bdf-a60383315bc0,Mark,Huff,khanson@example.com,Germany,2026-02-11,At-Risk
7831c719-1921-460c-8a54-af996d011453,Kyle,Davenport,jessica93@example.net,Germany,2025-06-06,At-Risk
7d5893b0-fae8-4775-a4fe-8f6cbb46bf20,Nicholas,Moyer,elizabeth36@example.org,USA,2025-07-20,Regular
9ae2d127-2907-4da2-aad4-f33d85fcb125,Stephen,Johnson,kelly32@example.net,Japan,2023-11-06,Regular
fb476d55-1350-4672-b3bd-09c1d5dc46e5,Elizabeth,Lopez,samantha83@example.org,Singapore,2025-11-17,Regular
a072d7a0-febb-4e7d-938f-f16f52a82ff8,Amy,Taylor,navarrojoshua@example.org,Canada,2026-01-14,VIP
d628bea1-eba4-44e1-bfa0-48a550c6517a,Kurt,Leonard,beltranpaul@example.com,India,2023-10-31,Churned
38dca34b-ade0-4a71-b417-90ea2d62c2a9,Jeffrey,Smith,nicholsmichael@example.org,Brazil,2024-08-03,New
d622248b-77e3-40b7-b85e-49e45a3115bb,Jeremy,Nguyen,crawfordchad@example.com,India,2023-12-21,At-Risk
14fbb753-1fd1-4a1b-b64d-09ceb6090c8d,Shawn,Bell,chambersandrew@example.net,Canada,2024-04-04,Regular
c626cbde-f745-4374-8822-dd194f47741a,Roy,Gibson,zmunoz@example.org,Australia,2026-02-15,New
9e3c89e7-c20b-471f-a49b-2bd29c2e7ccd,Christopher,Taylor,matthewchen@example.org,Brazil,2023-07-02,Regular
5185e0ad-09b5-49c3-b1e8-1fe97afe2b93,Amanda,Berry,hwilkinson@example.com,Singapore,2023-06-19,Regular
399c5d2b-d0b7-4853-9299-cbfc40adf259,Jean,Montoya,xhunter@example.org,Singapore,2024-09-01,New
6a9b95e9-9647-4f6d-86a3-d0b2b3054273,Frances,Pearson,allisonjohnson@example.net,UK,2025-09-05,At-Risk
8bb8e248-9355-4979-b07b-ac8c8cbb75fe,Cindy,Smith,michaeltucker@example.org,UK,2024-06-02,Regular
b063f86a-aa38-49bf-ba7e-790f9cbf924a,Krista,Robles,swallace@example.org,USA,2026-02-10,At-Risk
93ada993-74bc-48f8-9132-c6db26ae21e9,Diane,Washington,pjohnson@example.org,Singapore,2023-12-20,Regular
4f7d2982-8154-4206-b45d-64e2544d8c32,Walter,Wilson,carlchung@example.net,UK,2024-11-29,Regular
fe6687f4-d8c7-494d-a118-c5fe7200793e,Laura,Hogan,kimberlyking@example.net,Germany,2024-05-13,Regular
620b6a54-daf4-4010-86ad-156c02ac6068,Erica,Walton,lorisherman@example.net,Singapore,2025-03-13,At-Risk
de356560-1ad7-4a5b-9722-27ae80befdae,Donna,Wells,nharris@example.net,Canada,2026-02-02,Regular
a57024e3-b420-4623-82d9-ea4074eee79b,Lauren,Hayes,laneadam@example.com,Singapore,2025-12-28,Regular
07468bea-23da-4797-b222-82ac7341d8c2,Michael,Stone,williammcdonald@example.org,France,2025-06-25,New
828a3f15-9754-4133-8af4-04df184e8981,Tyler,Aguilar,hansonnathan@example.org,Canada,2025-08-17,New
1a93a8f0-0c3e-4ed8-a70a-09784a6d92f9,Lori,Rodriguez,zcooper@example.net,UK,2024-12-10,New
7d476a1e-9efa-4023-a02f-bba3f0d7f752,Christine,Chapman,margaretpeterson@example.com,Japan,2024-11-25,Regular
dba39a0c-11fd-4eb9-a877-94444634dfe1,Margaret,Lane,ymccarthy@example.com,Japan,2025-09-03,At-Risk
fc113434-1900-4cd2-b4c9-a7c5028d09c1,Henry,Valenzuela,sjones@example.net,Japan,2025-09-25,Regular
280bbd02-f1c7-48ad-9142-bd848edcce1c,Harold,Hoffman,julie46@example.net,Japan,2024-11-14,VIP
d0fd0654-a9db-42d7-a36f-620fbff20c6a,Robert,Travis,karen52@example.net,USA,2024-08-25,VIP
c082ae63-181d-4c52-85e1-da7eb057e8ac,Benjamin,Reid,mccoyjoshua@example.net,Japan,2023-10-20,Regular
7e8da5c9-62cb-4d80-834f-04b1a2ad7c7d,Rhonda,Ortiz,vasqueztony@example.com,Germany,2025-10-18,At-Risk
b2a39abb-5766-4378-9ed8-36f4ca542ad9,Melanie,Perez,amanda56@example.org,India,2023-09-03,New
983c2c7a-e448-45f7-81d2-cb660ef5a482,James,Hernandez,gina29@example.com,USA,2025-10-14,Regular
19767aa0-2c1d-4e2e-811c-d7dccf0a74b3,Phillip,Powell,brandimorrison@example.org,Singapore,2025-10-20,Regular
2c9396b5-fd5d-4830-9dbf-64544de54faa,Lisa,Banks,elizabethwhite@example.com,France,2025-12-01,Regular
bc64219e-314f-4f35-9789-5d3a1f1bc440,Eileen,Morgan,rodrigueznicole@example.com,India,2023-07-01,Regular
000b366b-f0c1-43fd-9ec3-4acff9652f44,Marc,Wilson,franklinamy@example.org,Canada,2024-03-16,New
9a11b23c-3835-47c3-8dbc-2225b4322acf,Samantha,Lopez,lpatrick@example.net,UK,2025-12-09,Regular
04396d20-3ee2-4ad5-9d36-e22237d29ca0,Peter,Wells,lfrench@example.net,Brazil,2025-11-27,Regular
04a557e9-1996-42fc-8810-4d5939ec3f3b,Patrick,Long,barryjohn@example.com,Australia,2023-08-16,New
ef1abe22-4500-4294-92b2-7aebeabcfe5f,Adam,Kidd,jeffery84@example.com,Australia,2025-02-23,At-Risk
957c68db-26d7-4b15-948c-a5a5e9e8443e,Donna,Rosales,owiley@example.com,Australia,2024-12-04,At-Risk
6d53f7b7-b2f0-43d7-bd67-a2158fa23568,Tara,Nelson,cooperlaura@example.net,Australia,2026-04-27,Churned
f6f00d70-2b40-469c-9100-6a84ae3b9e14,Katherine,Collier,raymondadams@example.com,UK,2023-09-30,At-Risk
8ae70386-8a55-4280-8087-92991ff2332e,Timothy,Smith,adamschristina@example.net,Singapore,2024-12-23,New
1d947a24-70bb-4b63-b791-18d6707b845d,Sabrina,Butler,aaron44@example.net,Australia,2023-10-27,Regular
9fa5bbd2-4ab5-4137-be5a-181659ac3664,Justin,Smith,ashleyhudson@example.net,Canada,2024-04-02,Regular
f0cc05f5-2288-47aa-a45d-af93260587e3,Molly,Johnson,smithdavid@example.net,Germany,2024-01-27,Regular
aad465bd-e5d5-46be-bfa0-851b94696207,Vanessa,Moore,dgarcia@example.com,USA,2025-11-30,Regular
50925783-56a9-43db-a3e8-79eaca08b78f,Michael,Hartman,millerhenry@example.org,India,2023-12-29,At-Risk
8cf2571e-a19e-40a5-9497-b3277123a5f5,Sarah,Quinn,taylor49@example.com,India,2024-07-09,Regular
8ca04f07-b9b6-474e-86c9-ae7d0416a426,Cynthia,Brown,charles50@example.org,UK,2023-12-14,At-Risk
2fa3e611-1bb0-4a94-9153-df75c177fafc,Megan,Francis,kara64@example.com,Japan,2025-03-18,At-Risk
4c73d5be-7300-4084-aaac-bf9bd3ab3b7d,Dominique,Anderson,joshua73@example.net,Germany,2025-02-27,At-Risk
eabd4627-517e-460b-b30e-0fb054c9707a,Rita,Anderson,anthony02@example.com,Brazil,2025-04-18,Churned
0a6cf18e-e79b-4f33-b6e3-1341072e58a6,Holly,Brown,paulhendricks@example.com,Brazil,2024-11-20,Regular
2db8c359-9a0b-462c-a6f1-dab8e0d3eb2c,Jeffrey,Berry,robert35@example.com,France,2024-09-02,Regular
ab66b0dd-7bbb-417b-82df-c2e172d45d50,Jeffrey,Ryan,robertmartin@example.net,Canada,2023-10-20,Churned
14b382da-8d48-4a59-9e5b-ece374997107,Richard,Noble,kellyjackson@example.com,Singapore,2023-11-26,Regular
ee27eb98-b476-4a90-9ec1-8604cd8c4907,Todd,Castillo,chudson@example.org,Germany,2023-07-31,Regular
e1c45f39-489a-4d5e-a9a3-d0f455b0196d,Kaitlin,Carter,fserrano@example.net,Australia,2024-11-03,VIP
226f1223-c6a9-49c3-a1ca-58cb3ecde61e,Jessica,Thomas,gwilcox@example.com,France,2026-04-19,Regular
c7493bf2-629e-45e6-abcc-461d51c51e2e,James,Roberts,jason87@example.com,Brazil,2026-04-09,Regular
a1c18c26-7843-474d-bf1c-30dcb3ca022c,Michael,Mendoza,jenkinsalicia@example.net,USA,2025-12-05,At-Risk
1ef404e7-84a3-4c98-84c0-5b58f1af0e55,Rebecca,Anthony,alanedwards@example.org,India,2026-04-09,Regular
f31d9c47-772b-4e58-9b34-199703b550f9,Edgar,Powell,william27@example.org,France,2025-09-24,At-Risk
0b8b6e4f-4a64-41c3-bbf7-6952c833657a,Summer,Hill,tony50@example.org,India,2025-10-03,Regular
bf6feccb-9bf3-4eca-8a1a-6aa42c4ed856,Richard,Clark,roblesraymond@example.com,India,2026-01-21,VIP
913ed578-a555-4729-a5d1-05049366df75,Eduardo,Walters,dustin63@example.net,Singapore,2025-08-30,Regular
4ea8b13c-a38a-418c-8a31-26b4b6d06ab5,Maria,Woods,yrobertson@example.org,Singapore,2024-11-10,Regular
7c7f2a37-b486-4f99-9ceb-8272c2207060,Brenda,Becker,ralphmunoz@example.com,India,2023-08-08,New
4b51d49a-c159-4722-9ed5-e815a5d98943,Steven,Willis,hperry@example.com,Singapore,2025-06-27,Regular
4e58a0e5-c7ad-48b5-a42d-c8419b64e8b8,David,Russell,mckenziejoshua@example.com,Japan,2025-12-11,New
d3ff9bbd-d2c6-4f70-9766-bb70e5822b3f,Jessica,Evans,brittanywright@example.org,Canada,2025-08-06,Regular
f6fc27c0-91a0-47b9-9c7b-b60df1a323a6,Zachary,Ortiz,wheelerrachel@example.net,Canada,2024-09-15,Regular
8a33caa2-d766-4a06-97e8-7ea534b0b423,James,Barry,hallkimberly@example.com,Australia,2026-02-04,New
2183d332-2a70-488e-b638-da4d2d9b6d19,Richard,Rodriguez,ystewart@example.net,Australia,2023-07-24,At-Risk
34d6a38d-86db-48af-b288-0124d78a9e3e,Matthew,Davis,mclaughlintimothy@example.net,Germany,2023-07-31,New
187466cc-7bf7-4ceb-9b37-37008f935931,Corey,Jones,kirktyler@example.org,India,2024-05-30,New
a07b0136-edd8-49d8-a762-5c096a12b9b4,Kimberly,Johnson,melissa58@example.com,USA,2023-07-04,VIP
7fdc884e-181e-4b87-89cf-02a40c3806c6,Albert,Valenzuela,pwilliams@example.net,Australia,2025-11-10,At-Risk
d93162be-4819-4976-bd20-1da54beefc98,Jennifer,Gordon,dianasullivan@example.net,Singapore,2026-01-23,Regular
5b2dfe08-1204-47ea-84be-5f9fb9e99716,Brandon,Rojas,angela79@example.net,Japan,2025-08-04,At-Risk
16e6aef7-61ee-4761-b8e1-02c5c33ae4c5,Kimberly,Santiago,rlewis@example.net,UK,2024-12-02,Regular
e65d16ab-6bd0-47e2-8940-5f84b1d38bd4,Matthew,Lloyd,zmartin@example.org,Japan,2025-08-18,Regular
33abb0b2-024f-4c43-b9b2-2aec75597a5f,Heather,Taylor,jguerrero@example.net,India,2024-02-14,Churned
f45a2a46-0450-4756-87d9-2efb4b4ba73f,Karen,Villegas,johnsonbrittany@example.com,France,2024-10-29,New
c1b6c39b-3c62-4fb4-9b37-4b405fb9e0ab,Brittany,Sanchez,dsolomon@example.com,Singapore,2024-09-27,At-Risk
2f452d3a-24c5-4758-8135-9fc5e30d035a,Sheila,Larson,herreraannette@example.org,Singapore,2025-06-02,Regular
3b7ab9f5-dd2d-433c-b4d5-130346947cd9,Eric,Campbell,robert24@example.org,Japan,2024-05-04,Regular
2c7a8edc-ab07-4946-ac63-744a166e98c4,Jay,Fernandez,phillip16@example.net,USA,2025-02-14,Regular
f1644474-3092-4741-a52f-a8b084130d33,David,Garcia,kbrown@example.net,Canada,2024-06-16,Churned
62bb9590-b80a-4449-bf52-de084be71f77,Donna,Davis,stevenwarner@example.com,Japan,2024-02-20,Regular
f8607500-e213-4786-9ebe-c445ce74d935,Harry,Costa,jacobtran@example.org,USA,2025-06-08,New
c9adf359-a05f-4b15-9241-901ca875bade,Stephanie,Robinson,maynardjenna@example.net,France,2025-03-30,Churned
a7cc0375-c447-4301-85be-d44ca8a7aca2,Chelsea,Ellison,davidrowe@example.net,Japan,2025-11-13,New
199a3238-d3bb-4346-9bea-169a13fcfe44,Diane,Johnson,krystalhart@example.org,USA,2024-04-18,New
4aa59876-bbb2-4262-a372-41db2d5afc91,Daniel,Wilson,allenrebecca@example.org,UK,2024-04-28,New
4b144ba3-d3ae-4033-a138-e6e06b1d5db6,Pamela,Martin,mariachan@example.org,Japan,2026-01-03,At-Risk
49722ab7-263d-4f93-a374-2191e9626cb6,Jessica,Maldonado,stanleygeorge@example.com,India,2024-03-03,Regular
b001d521-c1ef-4d90-a6b5-708830ef8455,Garrett,Lane,denise46@example.org,Germany,2023-10-29,VIP
23e27ea6-70d9-4999-8790-72dce3ec4c7d,Philip,Curtis,bullockfrancisco@example.com,Canada,2025-03-05,Regular
e7672055-b36d-4219-8f1c-3d14d7af43b4,Lucas,Simmons,lauraflowers@example.org,Brazil,2023-11-19,Regular
fa556e96-bae4-4cfd-a7fc-89e293aa66f7,Tonya,Owens,barnesseth@example.com,UK,2023-11-19,Regular
3b246672-420c-4322-8e7d-5dc0697fea7e,Sean,Hodges,kklein@example.com,Germany,2024-08-15,Regular
579bedc8-3d5f-4217-9823-871bc34a1e55,Cassandra,Tapia,ginalee@example.org,Japan,2023-11-12,Churned
9bbc284d-ecef-4f27-a0b3-ec5e5e887883,Cheryl,Thompson,ojohnson@example.org,USA,2024-10-05,At-Risk
c6e98afe-0286-4550-9d1d-d2729e5a1ea5,Karen,Miller,teresa14@example.com,Singapore,2024-10-18,Regular
780f4ba8-8e9b-4c36-b015-f612f72fe11e,Patrick,Davidson,charlesturner@example.com,Australia,2024-09-04,Churned
76bba569-b2cd-4f5c-afdf-2816ffd42ddc,Amanda,Fischer,carneyparker@example.net,Brazil,2024-08-31,New
fe7d1f30-1f6c-409b-a9bd-9c0c08a1a644,Dylan,Braun,zrodriguez@example.net,Australia,2023-10-30,Churned
29b94696-9801-4090-aef1-c027cb6c3cbf,Amanda,House,dennis46@example.com,Brazil,2025-01-30,Churned
61329bc4-d572-43cd-b523-5abecf26f788,Joseph,Blair,hallmark@example.org,Australia,2024-02-28,New
beb31dca-11c1-4416-83fd-de85529fbffc,Brenda,Pearson,davisamy@example.com,France,2024-03-06,New
9dbc2a13-493b-4cec-96f7-727836eac819,Gina,Mejia,kmurphy@example.com,Germany,2025-05-12,Churned
05da5570-1098-49d5-a5d8-1d379f671c4b,Daniel,Gomez,lcastro@example.net,France,2024-11-03,New
97b6595c-82f2-4adb-aee6-36c17e6dcbb0,Shelby,Nelson,yblack@example.com,Germany,2023-08-18,Churned
0e341cc3-1a14-4200-8303-d27ba61719a6,Jacqueline,Burton,smithsharon@example.com,France,2024-08-12,At-Risk
6a0f4a23-cd39-414b-9930-0575bb54982c,Sarah,Fleming,jessicataylor@example.org,Germany,2025-01-23,New
bde01301-b108-4efc-82ef-cde6c3c1a553,John,Black,johnsingh@example.com,Brazil,2023-08-23,Regular
f770f040-211b-4f64-80da-e22c97f68f9d,Andrew,Vega,danielle93@example.net,Australia,2024-03-07,New
fa6e0ec1-f661-4d45-aecd-c9810227c0f9,Thomas,Ayala,williamsalicia@example.com,France,2025-04-03,Regular
